pet_sno,user_sno,target_no,name,birth,fat
pJ7XwlMzvMGMV29ouK1Hj,us7b8iWTjkCUsioUvsDB2,2,.,2020-01-01,1
pOXDlwDE9iqrCNKL2326A,uwUjD2hcMLoiJzKNyf17H,1,.,2020-01-01,1
pehnlL3EcYGeINJTPPX1X,u0PQObp65DyWpicHRwl0y,3,.,2020-01-01,5
pLzGXqVKOjyc4LXA2HLQi,u3exLm71KPeM4qc9mzDpi,4,.,2020-01-01,3
pkMzTdmkGXcHK2wOH9XmA,uKkP0IOKsFjfVY6ehENEM,2,.,2020-01-01,5
pAue4lj36jDNtMmM2lFDK,u7dCCJrYm1kkxHaodhzBH,5,.,2020-01-01,2
pkRQhsOoKCjNLGXM5HfMZ,uytaVoJrLPuRL422Og7de,2,.,2020-01-01,1
pc1JF7dUd1bw7vZcSpvFF,uWYMDRNGfO47dXkvnc5yi,2,.,2020-01-01,5
pfKw6SMuv32lpbXu8V1Gj,upccMtR8xinlE3wzht4m0,7,.,2020-01-01,1
p2S2kKqwwrXY9P3ysemwT,uBo5RVIOUNfKNP0teZfnF,6,.,2020-01-01,2
pDzL4XLCEJLBDNuNDtxtC,u5sHdYwyxSfc8RGh9HHrK,6,.,2020-01-01,1
pz5m8mZnB06ea6W3ZIid9,uF3YhBCdMFjnbXVNCTre4,4,.,2020-01-01,4
pkT6UkBUDZviyHuzXXNVZ,uVNLg2BUwUxIi3YEfxEZ5,7,.,2020-01-01,3
povHo6YRwRKZSJl6YDQJO,uA7zbe11kL33scbB47MgQ,1,.,2020-01-01,5
pUkAxtL0FaDxisW8rVobM,uNXDNJH6gIXxqbLwR96Sj,4,.,2020-01-01,1
pOPviztCPGmK6UZ7RtUNx,uy5AcarrcK47q9gJbWvPM,7,.,2020-01-01,2
pt31kKhwQLHYq4nD3OGvK,uLxOY81gTt4l8AUSiAXVH,2,.,2020-01-01,4
pXCMCVWiyLdxOnuru9tJ6,uKz7WjThi1WqSH0jl4gW4,1,.,2020-01-01,3
p4ZL2Qd33GZxhrreZl3Zw,uPnjuA2nwGK37HLkkju4i,6,.,2020-01-01,1
pYIVwEvcBNhBkRKddZvl8,uBrh9Hfli6cRow8lIZhsU,2,.,2020-01-01,1
pj1QMVycFwmHDPSSpF9EF,ujWunnCzQMnA0UwtFr5tA,6,.,2020-01-01,3
pBZ9DId9EFDnXGmDDAybA,uV0Qew3ah5L1rDLgmBPwX,7,.,2020-01-01,3
prcQdvheBin6lvpBtM2Qx,u2Sqir9Pei8IYdXL6jBz5,6,.,2020-01-01,4
p9rCvvC1JmH6ZWnRwrQOV,u59nAtvJwIitZF0PT2fYs,7,.,2020-01-01,3
p1Gm8hsPZe3G0b79DmJ8G,uemJaxTADBy9bPo6Z9vZ3,3,.,2020-01-01,2
pUM9z9CbjSeHo1P05DhMD,uN5Z9X1zREZN1h6dhQcSl,6,.,2020-01-01,2
piAVFeg0FpSK9lliZwsGG,uCvmRQrTiQovfy1HmsXu2,1,.,2020-01-01,3
p6S0B7mcibfKV8OSpN8h2,uwei7DZh5M28YGSkShCxs,4,.,2020-01-01,2
pK0pIJg4aZ7nDxH1k9jEz,uG3mKHfhxmMhRbrGodFzU,3,.,2020-01-01,4
pxtLlSTJV7TagIxlC9TkS,u00st5OSyNbh3XxiUzSx9,7,.,2020-01-01,2
pRjry3bmA5KGdE8HHVmt1,uW0SpY4TN0CXkdBWjBrcZ,3,.,2020-01-01,3
p5AWF10Jz1AZ2OPTX05n3,u3SVeCGa6pdtryOJ0MUoy,4,.,2020-01-01,5
pUWe1kHhBcYFIKtNJK1Lq,uyoEZxX9MuT59XgEwHVVg,3,.,2020-01-01,1
pD1PYITgjR4vq8re4u92p,ugQbPGzpiZxHcGp4nPAjS,1,.,2020-01-01,1
pxRIiQI9i7G4R1expNkKV,u9F0JMjJVfSkwX4Te4uJX,1,.,2020-01-01,1
pVDhZhzh2XG3Nf53x6xkc,u7uMG1DpijTLbDFbbjN8v,2,.,2020-01-01,5
psFmdo5cNOjFVHBhhORwu,uK8vUslz2TjqocSs7AORL,2,.,2020-01-01,5
pwR6c1TUIMXhvplTqjfO6,uVgBkOctsmON2FdRyFIzm,4,.,2020-01-01,1
prPrTTdpz422njkt4PxYU,uEDMgQsCaPFikqRL4lgs4,2,.,2020-01-01,2
pPImz6EFnAwY8dGrVAhIO,uJIeqltA0CkyNoeWBI9ak,4,.,2020-01-01,2
pSI1l45QvM5TJrGZs9x7K,uRbdu2tZakBqABeqkVnhZ,6,.,2020-01-01,1
pJZIijeyL2cWaaXIdqkax,uN49hLO591pa1FahEsASB,1,.,2020-01-01,2
pNPqwjLzRNofXu6n9sn8S,uhDQvDSVt6wxXm7EuXUI3,3,.,2020-01-01,3
pN6Q2UqalAIigR0pevxhL,u8Bvt9m4Q7WVmGpNiYbXM,7,.,2020-01-01,1
pxb2tfl4UnUeAWG0WDii0,ujbSQaSEZyPcqo6Vozs0E,4,.,2020-01-01,3
pftOwgQErXwrEjgZA1SSv,uMVAgRJeMKbbDiyndL4G6,4,.,2020-01-01,4
p9EA7XVsRIf0sjR0kI2GZ,uPqQECPj3KZhGYu2EAHKv,4,.,2020-01-01,3
p5W5vdYpGHp7XSzJncDG3,uZRmwXCNl4Qvwfnzl1jTL,5,.,2020-01-01,1
pwUFxyo65br122JbzOWGG,u2rYKgjWK6FbBiOBUI42L,5,.,2020-01-01,2
pldcpU1idCfgsCGUXX4pb,uOe4Uci1ce6qOlfIsUhQs,7,.,2020-01-01,5
pyYfpdZkulLQAkSeJJt7x,uv1RcHM17haY8mMpGP1j9,1,.,2020-01-01,2
pAGZ6ZISv9pbfoC7oA0sZ,uT6T7xJbhNNv8rtKb5wvg,4,.,2020-01-01,5
pMFBFotcWovMVFcATp8sW,ubp5fDv8DgoCAC0O2Pm0t,6,.,2020-01-01,3
pialyfrdfETtzaxzSTDzs,u8yxezRH2tg0wxyYyorjz,4,.,2020-01-01,2
pr4qFsOJ68KRQUJlf70qg,uIQBnTtRxBSEs5jIyFqqw,2,.,2020-01-01,2
pdupgk2NxeVHSVbpKKZ6z,uEhZz4qzSje4zj9XrTlx3,3,.,2020-01-01,5
p0wLk8jXFMfMexcu5cQLB,uKEm8BWHaPcNzG14R0cRx,3,.,2020-01-01,1
piKJGgnm8NWyRsqrIlH5Z,u8IpuOQ68CVNfuWJYXWVo,3,.,2020-01-01,5
pHFBpRirlvivsXSSP5AMZ,uZkT8oN8AlelBfPjYVMPL,2,.,2020-01-01,5
pvohzhHouLCyh1X2QyxGB,uqlzVLrcJdrb0QLgXmGlg,2,.,2020-01-01,2
pvfhKjcraXbqVQu2IZjvO,uOkJrwF0vksQkBJtVIrGs,5,.,2020-01-01,4
p23nVcnrYComwK9Zf2oD4,ulfGLiSaJYmYbZ8u53Wit,6,.,2020-01-01,5
pX6yLkAeIjZynKrCqgtxu,uDlCuurIB7oPBsR6sxYhN,3,.,2020-01-01,4
pL645pMO8tZt1U5KbIDEV,u3UPAWtN5rNkMn5B0WoDr,1,.,2020-01-01,5
pc2jjufhYJHC7DJUbH0n9,uBugT2sIclTDlFKA2hQSA,4,.,2020-01-01,1
ppkF5PzaanwUFcvyVC4lv,ua00065cNKItjk5pJiiZE,4,.,2020-01-01,1
pTh9mlSLQmeJH366UukGH,uOZWDlI6GPqw4OhmWvrZC,3,.,2020-01-01,4
pQlnIlPYAoVBGuqE5YLlD,uMvgpWxM2Xci5J6xDYl4d,2,.,2020-01-01,5
pnR3HNihQ3exgGPMm2f1G,uqNJnzleKwgr9J5scVLpD,1,.,2020-01-01,2
puaf0tSsfLJBOrdvsb2K4,uxOXr8tyi6WmK3B2uXJPy,5,.,2020-01-01,4
pzHwOPTbkw2rw0lhYf91T,upGS8gFPOOEQNFHd0BSwO,1,.,2020-01-01,2
pYdBYJY0iDTH89UBgJC3y,uy5w6DgyPfv5CLXqLuHQM,5,.,2020-01-01,4
piKwZ2mJxmmLkePqopqNh,uISLvIpREZHjrnuuyJhgv,3,.,2020-01-01,1
pDi2F8C4VYLadCgUwslXb,uI6E1uk2U0Pd0TMFzIeKQ,6,.,2020-01-01,3
p6Gy6Re636NybmyNcnAu0,ullX5TsjHD5LKutPZO1ce,7,.,2020-01-01,1
prktbAtAsoFLzXOZzpIGs,ukkDzlGBxx11NOtTUHOYB,3,.,2020-01-01,2
pdsBZyy64eQcvD10Ke5fj,uKNftpZRFHBCFxrXx0OQu,1,.,2020-01-01,4
p1nSMDCyw44ok9rHczaI1,u68AzFj3PWmFlCyLlCiJX,2,.,2020-01-01,3
pieKApXIG1TOJeDoTmPGh,uDuqU0pq3nZoRJF5FlEmf,2,.,2020-01-01,5
pETiArES1QLIIA1CQfSYZ,u76D7KxE1WcYAxB2Ilq7H,1,.,2020-01-01,5
prNM77tuuVWsT4tjQ18Ch,usZLxx196TlclzMYeLUP2,1,.,2020-01-01,3
pxmAvtH9tWKHuyt4F2jMQ,uf67OkoFTM7ilNtIv24Tx,4,.,2020-01-01,1
pnJfcYSEOV80PKhrCS0PQ,ucmg6CEzSfVHGCyDGNtN1,7,.,2020-01-01,5
pq6PUQf29Gh2aayobgVxX,uJF74PWzpi3w5l9TSdbZu,3,.,2020-01-01,2
pDX1dRZl1cB4YnfTw4ZbD,uBId8Nrt4qrJi9vy2bYbG,7,.,2020-01-01,1
p7Ac46RdPOFCLLgo9vNQ5,uGNH0MI20omBLxzaLN6gT,6,.,2020-01-01,5
pHHJ4Nsp39ItYvrhUwMqw,uIyjmq0WMWmohaPaBNVBF,4,.,2020-01-01,2
pj1g5tGRuGD3jEfT1Kflm,uFPpIEjqM8UmejcuS4s3E,7,.,2020-01-01,3
pBNoKLXc6sASDZpqXuV6V,ur3onMLqULZeaoFlNnSqt,3,.,2020-01-01,1
pGU3GDmGfAxtZcwYWnysL,u2dRVQ5TqpBBotikxUdsS,7,.,2020-01-01,1
pUJ0m3iR04H8gftKxoBuS,uc9NEfAW5wP3gnGgu3YUM,4,.,2020-01-01,2
p9psVjn4Q4LRjiNzkQLZ8,uED0oqpWuixVW2iWKW1Id,3,.,2020-01-01,3
ptNMTtSS1HjUKng9N3Wwm,uNlL9oGON9lWxKCHFPpb8,1,.,2020-01-01,3
pify2Qy44VeReFI3hqh5m,ut0tFmpOMeSFj9vcBpWfh,2,.,2020-01-01,2
ptuo1smuGZOlVrAi6Ls88,urIjTovbt9VKyk7tqdyMg,6,.,2020-01-01,4
ptXzTV4WfGwwc7nfwADyC,u4ObgmUZw79ANpwBqYk84,4,.,2020-01-01,5
plBHXzgNm7H1wqMB9yXg4,uQfE7iXM3YueiwCMgheoL,2,.,2020-01-01,5
pFoaOnQRECF70v6yGB7n9,uGqMN5X5vic6zUzVLDS4P,3,.,2020-01-01,4
plj8Ue56NKFK1uG2t1Rj5,ugQHeRdCUSkN699Fh2MKZ,6,.,2020-01-01,2
pd4IblDGF7petbXyO27jY,uOz7vZw74AvzsjqQesWmK,1,.,2020-01-01,1
pUwu5ZaU5cNAu5c8dFHWr,u6KVwKyTDnFgyK6F3rs16,3,.,2020-01-01,2
pSF53g2BgAWLgvNufXV2S,uSXWrXcJmJ9Tjqy9ZNOZg,7,.,2020-01-01,3
pjG3iYZs2pfExmcuTuGwB,u9TNaGpiQ8i1A0ZIh24aU,5,.,2020-01-01,4
p9kIjbG9H0oUk6EB6bulo,u9dJGNyIO2gm23RbNd2sc,2,.,2020-01-01,3
pS6RkJD0uhvVl4kS9pfdQ,u4HLFZDV7FryEKkcYsIvb,2,.,2020-01-01,1
p84UplMOmxQbxNppO2QbE,uxs07g03SwhUvlHSLCBgX,3,.,2020-01-01,4
pbvMIGiiL0ttKoFc1Wczt,ugyyGDAYvcTRrRlM8lJAb,3,.,2020-01-01,1
prDzQVYdK4JU52yesgVDR,udcb0Z9PD7QRuIrQM757n,6,.,2020-01-01,4
pBBdor7gJ4eA4szhaJ9Ur,unG2oT6Hje1PS3ecXXc3L,7,.,2020-01-01,3
pdV7dctArLhOuclWfYUyl,uq93ZwxQHcGLJVD4pkKsB,6,.,2020-01-01,3
pe7w1UqlpOb4Wx4b7Im30,u1RA1OopGJAvXh1Di8Xtd,2,.,2020-01-01,3
p59vKc0tN0iWv6SlNCeje,uhrwz1Qgw0q2Hdj9tlQpt,5,.,2020-01-01,3
p61J92zY0wz0km97sGqdy,uvqx1OqcyxfrDQKfpHpAY,6,.,2020-01-01,3
pNj84sL7msSrEtK8aAKF0,uGjy81lOeQqDhDPZQI2OM,5,.,2020-01-01,3
pNrWKiQtb4rKPsco9dtPr,uZnhK4YKsWPSuEH3xxDjh,6,.,2020-01-01,5
p0f1BCM61m7DadyJwlzPr,ubt7DQ4Jy6mwl7Cy2k9ez,1,.,2020-01-01,2
phG9XrfX02OFJhSE0345c,u36ElYgVXJ9zteg83U4ef,6,.,2020-01-01,1
p58qbLGXJprCFlMtghQeL,ujuIbOPO34g3DmeiCkmOn,6,.,2020-01-01,3
pbxnopFp8Sp1TNBhGOCfU,uN3M2foxo1yE8WU5dZQ6b,3,.,2020-01-01,3
p2LRxEcPjsxw6HA3UkrB3,uxVvfwRyWeBffyulAmrgc,1,.,2020-01-01,5
p7LiZKhXplMqlKea3kZeF,ugflH48Sg9aOrWyYNcj1o,1,.,2020-01-01,3
p0uGeFgc9XLWIQ0lgVzFK,uLEEIbx6kPcgjD0qBtOY8,7,.,2020-01-01,3
p6zUPyVmHZOd9EqmKA0kr,ueDkzZKn9ju7UiHQCVx5a,5,.,2020-01-01,4
pQC3KGXnrTq2ae1gvQYcb,unlDYt25r98eNG1j8pjE5,7,.,2020-01-01,2
pSzYk0FwRTffWd0vhuQei,uy4pDUoZIBEdzFVoJMaA8,2,.,2020-01-01,5
pUiX8z4rNBAvZQZMv1JLL,uchdWo3eAss0bCGmspwto,3,.,2020-01-01,1
pKTwnZMyeFWFdDuJeYp7y,uc8F1K2Sg5we7tCsFI2iQ,2,.,2020-01-01,5
p223GtwPLAi2GTsP3P1N6,uNL6sR7YOaYV5fDyXm5HS,3,.,2020-01-01,4
paDuNPKafUrI4KqpOJjtT,ugU80aQtpDtKiPCJVRk1H,4,.,2020-01-01,2
prg7NvI1eleBEePaQUGbT,uGQwj6wFzaYeZqfS2PMTx,7,.,2020-01-01,3
pvqBxh6zfh4Kl1NKQcOEX,uGcqrodKW5AAIbgizUVsd,7,.,2020-01-01,3
pZzume1FkfnMlMz2yaOgE,uVcwyJQfXtpZHEG7SX3M9,1,.,2020-01-01,5
p4EIX7UxxBpyjOSwzJEwl,uNAc9nbC5fPPz5MGW1Mzm,4,.,2020-01-01,1
pz1iRl8kZO5wPfviw3ehI,u0aNLM11VPfDIHtDu6KFx,7,.,2020-01-01,1
pxWbu6CljDkNAPy2GzOSk,u4LCS8Y83Y1rH0MuxfO77,3,.,2020-01-01,1
puFhoCxOvP7Rky8qE8moq,uTnRfD1VOVQU8OguepaDK,2,.,2020-01-01,4
pbd05XSkc543vjmJVrhvb,uh0r3dSxsLMROJbeCbqsV,6,.,2020-01-01,4
pH0T22OvtSlUORrsBIpFE,ui4hghWRxCFhxmdkSGqRW,5,.,2020-01-01,5
p9jkDN1sBkvtMbWaHKGfq,uexEcRnY0YI7ifg9Ng3sC,1,.,2020-01-01,4
pNGT0pfxDpmoqZXAUKwEh,um0KyJQwa19KtONCMbufc,4,.,2020-01-01,2
pv2QObRIoIjkye3JQabST,uUL0Z2CO34pINSUCz5Ic3,7,.,2020-01-01,4
p5vnvQBgX7Ya5SLIIVd2l,uyjDTszdgL6Ezg4e4OhsM,7,.,2020-01-01,4
pi6ifKfHH1tkZwcOO8QQ4,uQf1I3M2VIUVG3gQGmReK,1,.,2020-01-01,5
pgvAi0EZJzyIc1ZBIIFzb,uQLUVsE1gNfUoBMCeGvSZ,1,.,2020-01-01,3
pHpVZkzQJBwOwkTMamNY5,upvqXJ5nRnroaAcnSGUoR,7,.,2020-01-01,2
pTf4DxF5dMOlUVfW5WfJY,u5VftyuWWjAqe1KW3caGi,5,.,2020-01-01,2
p9ELAXNZFEb5hENj4EeZo,uBLmaLN0j0u0a2OVm4v1g,1,.,2020-01-01,2
pDTLaHYy6fQA1iPHIviPn,uC57AL1XPmQM8MD5RjU3K,3,.,2020-01-01,5
ptiu19eoFMsLU9NDmaaIa,uTA0TJZdhfk5Sr0sjp8lL,4,.,2020-01-01,4
p4gl2TqBxU9CyaVhb5O4K,u8dRxV1ZUJYuBsYra4hZP,5,.,2020-01-01,2
pXd2zUdb3Nr7NG6AZCXF8,uPcGMSY47HIRC5ODeby0J,2,.,2020-01-01,1
p02dWgOIy92NQxZDuavJz,uOapjwPpAa9QMTQMXyMX6,1,.,2020-01-01,2
ppOewrsrlaF6QXdiGEM0B,u4grooVq43Ucf30sb1rn8,7,.,2020-01-01,3
pKd0emaDfYxuOt5UCbctB,uSf63esa1jhohmG6DPqe2,2,.,2020-01-01,2
pwpzdoU4ZvtZKbT9GfI28,umYlGer7bJhJoyOPdycYu,2,.,2020-01-01,3
pDLkloJkVHcqS3nhKBcG9,uvfGDiHLitXLg9uVx19EP,2,.,2020-01-01,2
pHQImRsaHdfXe8E89tEut,uOZFzNXWZO1THzJqeyts4,3,.,2020-01-01,1
pVpXZQucvWx6LrmN54DuM,uwDCX7En7M8Y4e2oyokwr,6,.,2020-01-01,1
pyM76b88COJaCNemtSDha,u79lF6736iAOs2q9JLGax,4,.,2020-01-01,2
p8tNhohtXg5RsquIQ2gSD,ucS0N2oJH9jBMYpx330gS,7,.,2020-01-01,3
pOwxxGICYjk3Sl7dGW7h3,u6iBDEM07XpxL8USbpCng,1,.,2020-01-01,4
p4WUjvGR2w4pJTf70dQb0,ujVqu1QC7G1ZP6pcaKr0u,3,.,2020-01-01,2
pmEzJvbIEzDNotDXdahV0,ukTf2BkpK1KuhXwJd9ZmC,2,.,2020-01-01,5
p5GKJCs06rbSWTYhvN9T8,uLyhkHecxYmwPJj9VPMyh,6,.,2020-01-01,3
ps5ZLR3CsxsJVW2Kdp7Nl,u8HR7eIncmSqVxOZcyjbz,5,.,2020-01-01,2
pQVZZ1TPCGB3EWQwTiqlA,uG4X2qwv2bK30CMcZ4ixq,3,.,2020-01-01,3
pmvavf2POBlxR71WGvTE1,usFACchwcsprMRbrElGzN,2,.,2020-01-01,1
pkxvR8XrVyOHxktnkPSmy,u4yYefKqdhClrr6PeWBdu,2,.,2020-01-01,3
p0HUE6hHBULe3ja7L9NKD,udBG9EG320gwya6YNx7rC,7,.,2020-01-01,4
pDSVRAKVmRpCoSXdv0rgJ,uuQCI6d4oQALhlQ9161DY,3,.,2020-01-01,1
pDtXtb05HBahOa8V2ylLg,umKbcEWbLdP96iEI4Q7vn,5,.,2020-01-01,4
pWX7TeP0iKFqDKh0bTtq7,u5nxkYxsUnCkWju0cwjgx,7,.,2020-01-01,3
p7UAueuRkuqO0L49pw2cw,uh7qhqMWqNRKbQYN88xs6,2,.,2020-01-01,5
pUIxqRcwxDQVr0NPRUadu,uTNTcSbFc1sL59zELYlC7,4,.,2020-01-01,3
puGNNMp03fnRJ0eswp081,uc9faq0GCwxUCCK7FXeaN,6,.,2020-01-01,4
pM1IxyrWrh463dVyDa3EY,u5EXV6dhwdQEwZPP1PNMI,5,.,2020-01-01,1
pDCLs1Lnqqql1cihz4Kfz,uzQHC2NzeYw075iw8hBO4,1,.,2020-01-01,5
pT4wTWOpyBOl5o3YBT9sn,uQFftPBnFOqvDoXAUdxh7,6,.,2020-01-01,3
pHGpzQqB3zSdho5AGgoKH,uJFtpvpuALn5BJFOsS4ar,7,.,2020-01-01,5
pr2MFhbfKRpFI1bOXCv2r,udd4pmAEdo3gwSZXb9Lki,3,.,2020-01-01,3
pcpHY1iKTWAwj7DkzJ57v,uL08pc5tcWKUuo9IxAXmg,4,.,2020-01-01,4
pseszNjvSkxMHbzyPHmtn,uaKrDqAVJF0qH51xEO4G9,1,.,2020-01-01,2
pAWCKazlNmvfdMOm2BEr9,ujRdEdDmJEGi5EpUNZUFb,4,.,2020-01-01,3
pchkErt4xemoRr6j8UYQd,uQv5xk4Dh6c0A8mye2GL4,2,.,2020-01-01,4
poqqsTmL99oen9qRFWCT8,uKqoP8Eb3O0YYPJoi6DB7,6,.,2020-01-01,2
psqWsqaOSMIk3fHEoveoM,uXDBrkq7ZhabrLBdSS5Z7,1,.,2020-01-01,3
p89LPPKFxs5AvW2CRN8pO,u6FAzkUCTIwf9TYuhsdGy,5,.,2020-01-01,2
pQlYjpx9Au1qXUR1P4fF7,uE36y8ngTs3UGBasIMu9t,7,.,2020-01-01,4
pYYQCirWHE16NGcY9Q0bT,uG3KcoK9PhHMBVk8Hgl1x,5,.,2020-01-01,2
pAhX0KOICkPZGnhoqDnqF,uA1GwLL2jagHXyOdrHhrY,4,.,2020-01-01,4
pJItRUJ3Btl5mxcoKOpTS,ucYeOR0RWgQm1yDc5aY4V,5,.,2020-01-01,1
pALaDgO2BTOOnBxtMwo4L,uN6YkmrVK6kuc4pN0RUy1,6,.,2020-01-01,5
pKY09XmkV5tN7M4JT8ZMd,u2SJhEl2OAEZVRNntZ7e7,6,.,2020-01-01,1
ppYJiBZDi7w9pnsMnfrKp,uyNBEFqBZ3UHy67d77Fw8,7,.,2020-01-01,1
pqoe0oljBch138upctm6u,uEfajkvInTWDSsrCiapX7,2,.,2020-01-01,3
pCnPjZiJQvZWnSPt6NVvL,uR6EExFnX7Yd2pSjxxPvx,6,.,2020-01-01,4
pUN2ocX0HN0aoXmDfl38g,u449NZxx60k6qE8bo4LKr,1,.,2020-01-01,1
ppcPTX2YsEZEfMcXyeVyC,u9oefBBcAzRRd7dqlPHyF,7,.,2020-01-01,5
plyCaL2XhUliU3GMzxD32,uZHKgWfNrly3zq1vwQQKz,4,.,2020-01-01,5
pJLSMzT83VtD2VYFMskbs,uCQdMF6UxO0PecRKl4RNB,4,.,2020-01-01,2
pcSe6E7JN9H9arfwEb6cX,ukulOCVbC24mXJyNjSKhF,3,.,2020-01-01,2
pTHuPgKuRA0wxotaRPW0O,uR69FgATX9S919dR8npRy,7,.,2020-01-01,5
pWJPxYrqgTLuY61L7q3Ab,u94gRuGQq2Fj8ZTRRYJGA,7,.,2020-01-01,2
p8ztTLcd0lw18gFzaHsWq,u4wNoGmDEqRRfd9SCcXp0,3,.,2020-01-01,1
p9sa5g5CEzZDkZdGwxkLJ,ujIK4CP5gLUvmBsXUEkKT,6,.,2020-01-01,3
pwX2ID5w17bTy4kXxhMSH,uOLAahYc5FCFv8sZ1Gvp6,6,.,2020-01-01,2
piKDAriqJGE7rl3ui4MR1,uPgVQseMhL6oAgRm4gFLr,3,.,2020-01-01,3
pNqhmorZ1JJVB5e3QnYFR,ukgzcLqLiWVoHptIannNR,7,.,2020-01-01,5
p5LnsXxL54nA6EBhwWzxx,uXD0qzxTkG3gUyAUxMf2r,5,.,2020-01-01,2
pyFJ0VvfNIy2zjv11fAus,uT6zI1VZgJvjzM2EJspuy,4,.,2020-01-01,2
phRqfkpL4eMa6kbZkWDiy,uJZE28qSPHrhPTRlMddRv,1,.,2020-01-01,1
pfDGghJxmflFkpQZmeELh,ueTFD4HiEjFZRX8n3YVrF,1,.,2020-01-01,5
pX9bIycJeCxR5K1CSmUvc,uRcPOtxXem9iuZm98ruNa,7,.,2020-01-01,5
pGu13SrjI3LrCLSsQlqFO,uBnUto1y2DQtlHL1IDvoD,7,.,2020-01-01,1
p1KN6NymwJzzAuW1gTkjc,uOwFBeNHtCVEYrh5763h1,7,.,2020-01-01,1
pvhLefejeXwkgQ1ZUOf7m,uMq6cHAQcg1cQJB5xw0rI,4,.,2020-01-01,5
pBSnJe2aZVsPFni6uynML,umoPIeCirkZE6yqhCazxD,3,.,2020-01-01,4
p0JS9AzRkgQVn460Q2hSw,u6Guv0Tbww0H28cLgkV3l,5,.,2020-01-01,4
p6sSxuvYyZaHmCnlr0pho,ulcrPRXu2uGUZabYQx09Z,1,.,2020-01-01,3
pyPHbRel4zFwxUb3d8EIM,uEG5c8j3OdheRu3nwgrzV,7,.,2020-01-01,2
p4wDugGEljplqm6OuY1DR,uquZq4IpcVMwErnbZUDur,5,.,2020-01-01,2
phKgnPvRTV0fBJULewXJ0,uWwYT4bRU6aGvo2pM6eJc,2,.,2020-01-01,1
pJxDfY5UemFnqIXZvzWJh,uyfGcTPyOc0qEgNUxJ4HP,4,.,2020-01-01,4
pLzsI7hBXRSGck2lrMruy,upHL9AGY2kweeceNeieJR,5,.,2020-01-01,4
pNVbJ6LympGwOZqdv91kW,uEVBiMc9nnZCkb4VUIBVR,7,.,2020-01-01,1
pGQK3pISvCdHNGWgEmSSr,u2H7OKGhFqPe9lSsadyfG,2,.,2020-01-01,1
pW6C9Tdz7NMrIfmbQhKy7,uM8aBoN75GyM9kS1RIQ6j,4,.,2020-01-01,3
pZz9VycEUUMc6ivE3w6p1,usPqSUXItIZPRXoGxsTk4,6,.,2020-01-01,5
puye7ZdVX8IIkMIOtUTJm,uDnpbleqlybCZFuNm2oiA,4,.,2020-01-01,3
p41vY8IHEbzX1y7urCZYk,uNSilAtY62qIcu9U6QCWl,7,.,2020-01-01,4
puYOvqH1kf8xGJQkXapUF,ulA6SDvBCJJByGsrsHMdg,2,.,2020-01-01,4
peltMQFOhdPaMzv9fbqct,upbQabTegzFai8gbClgnK,2,.,2020-01-01,4
pTYp99kDwCjAsdopCm8kL,ubeswV0fX1uLp6tBSotJX,1,.,2020-01-01,3
pAWrw8z0mGu9JrXnhFNFO,uN40MaZyATSew6d9AaKU0,7,.,2020-01-01,1
pDQs7iLIxFvaiWWTn1HZc,uxJ3G9vCiZb8BCmtR1GDv,3,.,2020-01-01,4
pO8u3d7l1s5oMhUu8s5oS,uOlvENT4mS4qbFMauwc3W,3,.,2020-01-01,2
pVmA7gytbCj5SkzySRcxb,u0hIOTAqTnH1w3JxeBIhQ,1,.,2020-01-01,3
pCdfKk4NNV854duJLLkxz,uXwBUw302QvoeMP5qeOuL,7,.,2020-01-01,3
p7vh4Tzz84VIr3YBJwMlR,uI4kvXTrgdT2XiqUa3RJj,6,.,2020-01-01,1
pZHPrpRPZXdAAbwuKOEjn,uLd66JSwB6jDkczvv4T4d,4,.,2020-01-01,1
pVA44u3lMXOYqfOkAVDJy,uWCkilUBDWhIBZMorVieh,5,.,2020-01-01,5
pWWOnyyUFwBNaoPLIfU6D,u0kD1s8SDo2YLuGKkOmjo,1,.,2020-01-01,2
pHizM3ez31vSBxStbVo1i,u8XrYy6CBBgH3e8Xe4Nuf,1,.,2020-01-01,4
pMYTDJMUZeGWS3YxB1vRt,um0QLyY8e4NsLSf0nuHs6,5,.,2020-01-01,5
pGa3YNW9OvtaJOueJVX9G,uNHr68zymbmPbJkWZKXdo,4,.,2020-01-01,1
pXhRh7rJ9U1wyae4e6yDT,ufG9kkEfZjNBvwBIG9U1r,7,.,2020-01-01,5
p96KRIocCRLrlicsHV3dk,uB24B44VH6biHvuUfMSLn,2,.,2020-01-01,4
pbV4FtuNX6xqJbyzY4sTl,uS13WM9PIrGrEQmO7su3l,2,.,2020-01-01,4
plRppp2cG1xKFtqpJB9Um,uv17BD8BtyF3JcOljw3HP,3,.,2020-01-01,1
pTlqPillZVKQFarR0mXkS,uec4PCFlBMfMaR1xlsFMm,3,.,2020-01-01,3
pfPsEt9BsaB29SsLA0mL1,uy4TSFkv63as7ABzkRTNu,6,.,2020-01-01,4
pRyx1vF0c0c9X85nAlgGC,us93OVRwttrAwSaCwxO6p,2,.,2020-01-01,5
pJo0WWVDzjoyyLCxu7SXz,u23oOaW0zmjdYA8ncD9NL,7,.,2020-01-01,5
pnSpr4fQkRgYIwxcYfNm1,unZyqTkzj6tOKchjZ9zje,1,.,2020-01-01,1
